,Date,Tweets
2041,2019-10-13,"A few months ago I had requested @JioCare to permanently disconnect my @reliancejio no. 8902713306; it is still saying ""switched off""! #Jio said, take off the #SIM &amp; destroy it, will be discontinued after a specific time! But that didn't happen! Way to reach #500million mark???"
2042,2019-10-13,"RT @technojaan: Airtel VoWiFi Services With Unlimited Calling and Data | Now Make Phone Calls Without SIM Card
https://t.co/2e8BabiBGt
#air…"
2043,2019-10-13,@reliancejio #happytobeinjio   #jio #firstnetwork to provide 4G with low price  and unlimited calls for 3years thats a great revolution  @reliancejio #thankyou and futher i will be ready to pay 6paise per minute
2044,2019-10-13,"Airtel VoWiFi Services With Unlimited Calling and Data | Now Make Phone Calls Without SIM Card
https://t.co/2e8BabiBGt
#airtel
#jio https://t.co/raW8ETKL6J"
2045,2019-10-13,Jio already given lot of benefits to users it always thinks for user benefits #Jio #JioDigitalLife https://t.co/akEgVnO0xo
2046,2019-10-13,"0.1 kb/ps speed 
Why? 
Why? 
Why? 
#jio #jionetwork"
2047,2019-10-13,@reliancejio @airtelindia @Idea @VodafoneIN before trolling #Jio for 6 paise remember the days where you looted us for 3G
2048,2019-10-13,@JioCare @reliancejio Tired of listening to your fake promises for improving your network and internet speed. Unable to connect to the internet using #Jio .
2049,2019-10-13,"RT @Leo_Knock: Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2050,2019-10-13,@JioCare  Dear #Jio we are with you because you show us the actual net speed.Even @YouTube  make fun of Indians in their TV ads 4 slow net speed. We Indians wid @reliancejio. When you r in our hard time we jio users are stand by you in your hard time.Thank  &amp; ❤
2051,2019-10-13,@imsma7 @reliancejio @airtelindia Compared to #airtel #jio is best don't change ur network I am facing lot of issues with Airtel no proper internet connection in Bangalore
2052,2019-10-13,"RT @DPVEU_: Free Means Free 🤣
#Airtel #Vodafone #Jio https://t.co/cnEGHMtiab"
2053,2019-10-13,"RT @thehindubiz: “We see a silver lining. We expect 3-4% gain in marketshare from our current levels due to Jio’s announcement,” #BSNL Beng…"
2054,2019-10-13,"RT @sandiindia123: There is a huge network issue in my area and internet speed is also very slow #RelianceJio #jio
#JIOCARE @TRAI, @DoT_Ind…"
2055,2019-10-13,"Now you will not offer you free voice calls for unlimited!
Watch all the details here
https://t.co/gmIF9phvzP
#jio #Jio4G #Youtube #Freecall #internet #unlimited #FollowforFollow #like4like #likeforlike"
2056,2019-10-13,@miss_malik09 #jio lovers: https://t.co/daSjVXpWsL
2057,2019-10-13,"JIO charging me at 6p/m is absolutely fine. I will support jio. It is giving 1gb for every 10 rs spent. 
It revolutionized the data consumption in India. I think it's safe to say that we will support jio since it started basic calling charges.
#Jio #iloveJIO #JioFamily #JioUsers"
2058,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2059,2019-10-13,"There is a huge network issue in my area and internet speed is also very slow #RelianceJio #jio
#JIOCARE @TRAI, @DoT_India
My jio number is 9711443979
And my city is AURANGABAD ,MAH"
2060,2019-10-13,"RT @BuyBackMart: Jio offers 30-minutes free talk time to soothe customers, after facing backlash for charging 6paise/min for calls made to…"
2061,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2062,2019-10-13,"RT @Leo_Knock: Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2063,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2064,2019-10-13,"Actually Jio is providing extra data to compensate IUC charges.

In my opinion #Airtel, #IDEA &amp; #Vodafone have no right to comment on Jio because they are failed to provide proper services so far.

I believe in #Jio.

#6paisa"
2065,2019-10-13,"RT @Leo_Knock: Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2066,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2067,2019-10-13,"RT @mpparimal: #Reliance Jio has brought #Digital Revolution in #India. #Jio to Jio voice calls are absolutely free, means calls to 34 cror…"
2068,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2069,2019-10-13,"@amitbhawani

 https://t.co/C4HL5L76wG 

Jio takes a U-Turn! 
No More Free Phone Calls 😡

Know everything about the new charges you need to pay if using Jio.

#Jio #JioUsers #JioOnIUC #JioMAMIwithStar2019"
2070,2019-10-13,@JioCare free me salary dete ho Apne social media team ko @DoT_India what are you guys doing? If anything happens to me due to the fraud done by #Jio then you guys will be responsible @PMOIndia plz help https://t.co/Mmk3NF9vag
2071,2019-10-13,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
2072,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2073,2019-10-13,@airtelindia We wasted so much money for 1 gb @ 3G speed for 249 rupees already.... So 6 paise are still better #Jio
2074,2019-10-13,"RT @Leo_Knock: Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2075,2019-10-13,"@VodafoneIN how to get rid of this spam sms when I am under full DND whom should I complain regarding this issue, or port out, I know #Jio is strictly maintain if you select full DND. https://t.co/GdPcpvsh9D"
2076,2019-10-13,"RT @mpparimal: #Reliance Jio has brought #Digital Revolution in #India. #Jio to Jio voice calls are absolutely free, means calls to 34 cror…"
2077,2019-10-13,This will happen I know that. 6p/min. I don't have #Jio . Is there anyone out there without #Jio ? Warm welcome to join the club #NoJio . @reliancejio @airtelindia @VodafoneIN
2078,2019-10-13,"RT @Leo_Knock: Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2079,2019-10-13,"Airtel, Idea &amp; Vodafone after watching Jio customers complain 👇
😜😜😜

#Jio https://t.co/9S1V0ypBBl"
2080,2019-10-13,"@aditi2118 Now they #Jio force u to purchase STB and pay fee for TV subscriptions
No Hidden charge with #BSNL"
2081,2019-10-13,@AnkushKapila9 Check kr tabhi toh #minster @ianuragthakur @PMOIndia @nsitharaman @rsprasad  .has full information of #JIo #bollywood nt of #bsnl #HAL #ONGC #MTNL  #chutye aur se #bhakt bhi ...
2082,2019-10-13,"Brand War. 

#advertising #marketing #jio #airtel https://t.co/hfk4CwOZZ3"
2083,2019-10-13,"RT @thehindubiz: “We see a silver lining. We expect 3-4% gain in marketshare from our current levels due to Jio’s announcement,” #BSNL Beng…"
2084,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2085,2019-10-13,RT @iamkt_10: Airtel trying to troll jio for 6 paise/min charges but they are charging 35 rupees every month for incoming n outgoing calls…
2086,2019-10-13,"@Airtel_Presence You always came back with just 1 response. That the network is fine. I'd rather waste my time tweeting about your service than going throught your useless process again. 
@reliancejio #Jio #JioUsers #JioOnIUC #Airtel @airtelindia"
2087,2019-10-13,"@reliancejio If only Jio connection was any good in buildings  ☹ People would have definitely chosen Jio in this battle. 
#Jio
#Jio4GProblems"
2088,2019-10-13,"RT @DPVEU_: Free Means Free 🤣
#Airtel #Vodafone #Jio https://t.co/cnEGHMtiab"
2089,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2090,2019-10-13,"Jio offers 30-minutes free talk time to soothe customers
#jio #BoycottJio
#airtel #idea
For more news do follow
@Technoholics2 https://t.co/QVBRApqQze"
2091,2019-10-13,RT @aman_62: The data speed has hugely degraded comparitively from the past. Now there is more of buffering and loading... Now it's disappo…
2092,2019-10-13,@simplekaulpics I shifted to #jio 6 month back Very happy with service
2093,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2094,2019-10-13,@Airtel_Presence The experience is right there for you all to see in the snapshots attached. Don't bore me more. You guys are incapable of solving any issues. I'm moving to #jio.
2095,2019-10-13,Truly said @anuradhasingh_2  #Jio is best https://t.co/LvLFpqIkSO
2096,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2097,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2098,2019-10-13,"@airtelindia They have better network than you though anywhere across India. I have been literally begging you guys to fix mine in Udaipur, Rajasthan since ages! Have decided to change my operator to #jio #abhitohsudharjaao #airtelrajasthan"
2099,2019-10-13,@reliancejio Then why did your chairman declare never ever to pay for calls. Is he just faking . Is this what your company #Jio  is made of - Lies!.. Stand by your word #BoycottJio #fakepromises https://t.co/8yvA81fQWh
2100,2019-10-13,"RT @PriKishan: #BoycottJio I stands with #jio. 
Airtel and Vodafone luteri companies should 
Go out from India. 
If #jio charging on other…"
2101,2019-10-13,"#Jio_ka_Troll🤣😂🤣😂
#airtel #vodafone #idea
#Airtel ka comment to dekho...🤣😂🤣😂
#Jio"
2102,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2103,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2104,2019-10-13,"@airtelindia @Idea stop mocking @reliancejio first improve your network I mean 4g not 2g 
I'm saying bye bye #Idea and joining in #Jio"
2105,2019-10-13,"RT @MehakGoasomi: Here the Jio New Plans after 9 OCT balo ke liye Jinhone recharge krwaya tha 

5 Plans me Same 28 Days validity of Same re…"
2106,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2107,2019-10-13,@VodaFoneIND very poor speed an u r messaging that we have upgraded the 4g towers in n your area and the speed the too poor even from 2g also #airtel #jio
2108,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2109,2019-10-13,@TRAI @JioCare @reliancejio one of the worst service provider in Gujrat.  From last three days I am complaining about no network on my number but till date #jio can't rectify my problem.  Thinking to switch over to #airtel #vodafone.
2110,2019-10-13,I am loving the war that is going b/w @airtelindia &amp; @reliancejio 😂😂😂🤣🤣🤣 it's too good that you can't ignore it. And BTW I have both #Jio and #Airtel . Keep on the war guys....
2111,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2112,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2113,2019-10-13,"Here the Jio New Plans after 9 OCT balo ke liye Jinhone recharge krwaya tha 

5 Plans me Same 28 Days validity of Same recharge 

 Exp RS 198 

""If i recharge first INR 98 
i got 2 GB pe day for 28 days 
but 
i got 
20 Rs top-up with 249 min for only 28 Days ""

#JioOnIUC #Jio https://t.co/6AHpo7DsjD"
2114,2019-10-13,"@Chitrakshvij @pubgkadeewana I have both #Airtel &amp; #Jio 🤗
In seperate mobiles .. no jhagda 😄"
2115,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2116,2019-10-13,"RT @nagellatrinath: “There  is  no  greater  fraud  than  a  promise  not  kept.” -Gaelic  Proverb
#Jio #RelianceJio  @gmtnsk @neerja_tiwar…"
2117,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2118,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2119,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2120,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2121,2019-10-13,"#Reliance #Jio #users now have to #pay to make #calls to other #networks
#RelianceDigital #RelianceJio #Technology #Telecom #Telecomoperators #TRAI #Vodafone #Voicecalls #Airtel #Idea #IUC #Jionetwork #Network
https://t.co/uPYM87Ntur https://t.co/sraucYXaoM"
2122,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2123,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2124,2019-10-13,"RT @SandeepShende: The unethical business practises of #JIO has put whole Indian Telecom industry at jeopardy. 
The saga of being sabotaged…"
2125,2019-10-13,The current lashing out on Jio is the most accurate example of the fact that people hardly remember the good you do for them. #jio #JioOnIUC #MukeshAmbani
2126,2019-10-13,"#Reliance #Jio #users now have to #pay to make #calls to other #networks
#RelianceDigital #RelianceJio #Technology #Telecom #Telecomoperators #TRAI #Vodafone #Voicecalls #Airtel #Idea #IUC #Jionetwork #Network
https://t.co/aieR8eEGB8 https://t.co/vPr2ymTu1T"
2127,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2128,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2129,2019-10-13,"These Jio users are hoes for real. 
They left the other network partners for jio because it was a better option back then, and now that they've found some flaws in jio they're gonna replace it with something else 😤. 6p/m pe loyalty bech daale.
#Jio #JioUsers"
2130,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2131,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2132,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2133,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2134,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2135,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2136,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2137,2019-10-13,"RT @Soyeahhhdarsini: Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
2138,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2139,2019-10-13,@a2z2a2z2a One simple question to you - Since when did telecoms such as Airtel and Vodafone start providing these offers? Weren't they looting customers with 1GB for one month at arnd 300 INR before Jio changed it all? Personally I'm still grateful to #Jio
2140,2019-10-13,"RT @ShantirBhavatu: #Airtel subscribers in India are the happiest, says #Jio chief. https://t.co/5hW2qDfYAO"
2141,2019-10-13,"Airtel Wilding
#JioOnIUC #Airtel #Jio https://t.co/1pa5vy9OKp"
